Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDU60,OUT013,2675.5219319435473
FDC59,OUT046,1115.420258870043
FDP36,OUT035,851.6630085147103
NCM19,OUT017,1757.1611569087406
FDL16,OUT035,730.5356548571801
FDE50,OUT018,2868.7255947187437
NCR18,OUT013,662.9867215731394
NCD30,OUT035,1575.4050771123077
FDH31,OUT013,1607.1901605838048
FDD56,OUT019,516.5979078272776
FDC47,OUT049,4293.324211282152
FDZ21,OUT045,1704.5410010040073
FDM01,OUT049,1766.1894353545326
FDF24,OUT013,1244.0687070714187
FDW23,OUT017,666.5509534140587
FDY52,OUT018,779.2732576738698
DRH37,OUT027,4132.205377142903
DRO47,OUT027,3039.7898008296443
FDR25,OUT049,4473.112499551104
FDQ24,OUT027,6370.721784102522
DRJ51,OUT018,3316.2297149244737
NCU06,OUT035,4222.554092263271
NCV18,OUT018,1759.2908577829821
NCC06,OUT027,3115.615800196334
FDZ01,OUT018,1449.4919268994236
FDT14,OUT017,2097.7323623535285
FDD11,OUT019,548.8731933328529
FDN09,OUT017,4341.042169959585
NCO18,OUT010,433.57602036073484
FDZ50,OUT045,3151.1193381206936
FDS44,OUT013,4034.2915442115636
FDI36,OUT045,2598.190263126163
FDA26,OUT010,368.06172351238126
NCY53,OUT049,1789.9719774018133
FDF32,OUT049,3059.157817231081
FDF59,OUT010,236.37470487337097
FDB20,OUT046,1340.1512901694698
DRH11,OUT035,877.2069432812413
FDT03,OUT049,2038.3639480408126
NCH06,OUT035,3647.322566306711
FDR55,OUT049,3133.055963660984
FDI10,OUT035,2805.85125674406
FDZ12,OUT045,2327.698968627957
FDM12,OUT049,2762.116754586321
DRB25,OUT045,1585.5317099740446
NCS41,OUT013,3279.6603965651248
NCT53,OUT049,2430.459119437957
NCD55,OUT013,639.0949727524772
FDY08,OUT049,2244.7144794010283
NCP55,OUT049,934.680222311618
FDA33,OUT013,2217.2784805745696
FDQ33,OUT013,2837.312476597999
FDE45,OUT027,5047.720938031391
FDT26,OUT013,2347.9377859908295
NCV53,OUT049,4974.126340408064
FDK60,OUT027,2538.1338532316086
NCJ29,OUT046,1170.47366444229
FDI15,OUT045,4068.994143513898
FDX21,OUT013,1816.2435455858813
FDV49,OUT019,587.9404007073641
DRO59,OUT046,1526.6239769272663
FDZ14,OUT045,2030.2130843329865
FDP32,OUT027,3677.8474571366955
FDC33,OUT017,3233.639154779276
FDT14,OUT010,289.5611132472636
NCN54,OUT027,2217.2100646259632
FDR57,OUT027,3914.4497868828917
DRK12,OUT046,577.7422126261204
FDX52,OUT049,3234.3086042202194
FDX08,OUT010,427.34202273530406
FDP10,OUT010,223.71716729905634
NCP50,OUT045,1200.1400747416485
NCL06,OUT013,4157.2138797965945
FDP25,OUT013,3519.8113672289055
FDE53,OUT013,1282.5727630000504
FDL27,OUT017,1134.171952439924
FDC35,OUT049,3735.018379376649
DRJ47,OUT010,425.4632262276845
FDD16,OUT018,1243.506059749567
NCN42,OUT049,2658.3104556364206
FDC38,OUT027,3227.4216300746975
NCO07,OUT045,2773.5736329744595
FDQ20,OUT049,629.8008061620292
FDI32,OUT046,2145.475726592523
FDN20,OUT010,405.764252141624
DRJ51,OUT027,6581.690615913134
FDU08,OUT045,1406.360800344596
DRN37,OUT019,396.4027136094921
FDD05,OUT010,253.67718164618395
FDW15,OUT046,2704.218167702464
FDI52,OUT046,2074.453280830763
DRM11,OUT049,3807.658461119581
NCO06,OUT045,506.9831882166104
FDU38,OUT049,3563.095578262418
FDU59,OUT018,2296.0762648512577
FDJ10,OUT046,2220.165995139796
FDM13,OUT049,2057.9738292793145
FDM45,OUT018,2107.6433114268043
FDP36,OUT045,737.2626649036715
NCD30,OUT010,242.02109725023405
FDN48,OUT017,1675.7627753655727
FDY32,OUT049,2505.823980171386
FDU47,OUT046,2231.7523108924497
FDF17,OUT019,676.4104592704368
FDP34,OUT017,2715.3903371055817
FDA47,OUT049,2496.509191255518
DRD27,OUT027,2410.500148295206
FDW38,OUT045,1035.9712365462733
FDZ15,OUT019,303.83525445201735
FDZ03,OUT027,5502.854541296121
NCN19,OUT049,2940.556038418716
FDG02,OUT035,2810.6965647302277
FDS31,OUT035,3545.8081783297475
FDW43,OUT019,544.8661669335221
FDZ47,OUT010,184.4533255387133
FDO57,OUT017,2298.1957672788712
NCL07,OUT013,589.8235697225066
NCV42,OUT013,1691.8199654328523
FDP40,OUT017,1968.9555151102345
FDP48,OUT019,399.7573501305878
FDH21,OUT017,2797.7967743051977
NCP02,OUT049,849.1712712800676
FDK24,OUT049,874.489557449483
FDC41,OUT045,1309.4844092671747
FDF08,OUT017,1290.5323309025746
FDO49,OUT017,773.0974073915698
FDS56,OUT027,6827.008033522104
FDX46,OUT018,661.0159362977647
FDQ07,OUT013,3882.3804731511636
FDC32,OUT010,190.47228047161025
FDG58,OUT045,2415.08083090881
FDW14,OUT049,1324.8923021317541
DRA12,OUT027,3632.5284708134805
FDV27,OUT013,1018.1437528470154
DRD25,OUT013,1862.4155022642688
DRF48,OUT027,4805.168519424147
FDX24,OUT017,1409.5204693390344
DRJ51,OUT046,4070.411840529119
FDE45,OUT045,2760.9768055689633
FDE14,OUT046,1867.023603846135
FDG53,OUT045,1655.2047931404509
FDT08,OUT046,2687.403678886555
DRC27,OUT027,5463.872302301872
FDG20,OUT035,2283.593162677787
FDC21,OUT046,1863.9370419823504
FDV31,OUT018,2989.3312757460135
FDB58,OUT045,2429.658891502336
FDV23,OUT046,2004.6305926997675
FDA25,OUT019,235.4695087248639
FDC15,OUT046,2503.384578842908
FDU47,OUT049,2214.0028278814375
FDE23,OUT013,782.9598335877265
FDS08,OUT013,2341.5756909778115
FDW03,OUT027,2504.2995303483094
FDJ60,OUT018,2196.73477128423
FDM34,OUT017,1976.7386782496772
FDW33,OUT013,1757.1753275228452
FDZ40,OUT013,793.7037102100219
FDE33,OUT018,1408.378304897487
NCC06,OUT010,276.1568962667102
FDU11,OUT046,2230.3009394383307
FDL44,OUT017,2955.360390375977
NCZ29,OUT017,2052.1265658383186
FDG28,OUT010,513.1344934963786
FDL12,OUT018,812.8446959563967
FDD52,OUT017,1763.9134557500822
FDO15,OUT013,943.9071669737978
NCN29,OUT027,1233.9447064618055
FDW36,OUT013,1498.9094212480334
FDB21,OUT046,3386.599967941328
FDZ28,OUT013,1897.221923865917
FDY10,OUT035,1877.9815677666768
DRG39,OUT017,815.6101661665475
FDN28,OUT013,1604.480097232241
FDV15,OUT035,1877.4755487135483
DRI13,OUT035,3580.998206326362
FDH20,OUT046,1576.7400238259852
FDY51,OUT013,3620.6776579068646
FDE16,OUT013,3567.621653737776
FDX40,OUT018,416.8392420539221
FDC48,OUT018,1297.2035372767061
FDS14,OUT046,2108.91582430606
FDX56,OUT017,4372.030937247169
FDI10,OUT046,2812.492474575933
FDI14,OUT013,2308.3639362244276
DRM48,OUT013,682.5995568085801
NCH07,OUT027,4718.809233522002
FDY26,OUT013,3807.292020669234
FDD02,OUT027,2646.8793488834335
FDM12,OUT046,2535.6077526811264
DRF01,OUT010,394.4558087939516
FDV36,OUT046,2826.0120353157026
DRI59,OUT013,3916.0279484543094
FDV03,OUT018,2444.51881951476
FDO39,OUT017,3322.3407352489367
NCB07,OUT018,2929.0750112136843
FDH38,OUT027,2507.615368746842
FDZ13,OUT035,863.1392115016781
NCZ30,OUT046,2188.7927902797874
NCA06,OUT035,512.8331990377862
FDB04,OUT049,1334.240947377161
FDN50,OUT013,1480.0758788926985
NCG06,OUT049,3559.145584209343
NCY17,OUT018,549.5889685568122
FDC23,OUT046,2529.0476910524835
FDK33,OUT049,3231.9932781308953
FDR03,OUT049,4148.241590253096
FDZ07,OUT045,1172.1530480186375
FDO38,OUT013,1213.8955350574856
FDS59,OUT046,1869.5611972894676
DRM11,OUT019,571.0078332069876
FDX52,OUT027,5352.75513918599
DRJ35,OUT018,743.2971473932523
NCP53,OUT046,3976.699683237035
FDW15,OUT019,317.3297418515404
DRI47,OUT045,2430.0000016741024
DRZ11,OUT035,1978.1929239151614
FDS02,OUT013,3305.596474830289
DRD49,OUT018,3905.0211431966786
FDW38,OUT049,1070.8193046976146
FDR21,OUT019,451.4753652788927
FDE40,OUT013,1045.5082214505217
FDI02,OUT045,1732.807309042103
FDQ04,OUT045,757.2627107516698
FDY14,OUT017,4796.078143130385
NCT54,OUT046,1382.0191674271748
DRD25,OUT017,1895.9882025880163
DRE01,OUT045,3669.3408081327784
FDJ12,OUT010,435.63307850535614
NCZ05,OUT049,1611.2115731131432
DRB25,OUT019,243.73415850725146
NCC31,OUT045,2635.863487705958
FDM16,OUT045,1357.9755169146993
DRG11,OUT049,1573.1553499935724
FDV24,OUT027,3414.0989443286053
FDV43,OUT046,604.2484365784435
FDG05,OUT018,2362.4168727198676
FDV23,OUT010,227.1668376846191
FDI58,OUT018,1305.8559051938698
FDQ11,OUT017,5340.484959861091
FDC05,OUT027,6209.720345943397
FDF40,OUT013,3746.9801269934183
FDU02,OUT018,3546.6387048614433
FDT32,OUT013,3043.6831032802984
NCF06,OUT017,3498.1170012685234
FDT46,OUT013,764.1371901800361
FDR58,OUT010,183.3173610277659
FDY04,OUT046,2408.6974267260684
FDT58,OUT045,2274.043498278186
FDE46,OUT049,2386.190273566503
DRH11,OUT017,791.0030268209711
DRI51,OUT046,2682.364048718756
FDC35,OUT017,3338.579700218873
FDP45,OUT035,3574.175672598973
FDC45,OUT017,3534.4825057952994
FDU01,OUT045,3324.0327210927526
FDJ53,OUT010,252.25958395401628
FDJ46,OUT017,3050.890137434065
FDX07,OUT013,3521.790143306074
NCI30,OUT049,3512.584093482903
FDE47,OUT027,3717.293690727972
FDV48,OUT045,1364.8914066202467
FDN16,OUT019,244.6148831302052
FDM52,OUT013,2493.9650915904244
FDA32,OUT027,5390.04841313911
FDH05,OUT017,4145.055582442658
FDW25,OUT010,196.8287481892764
FDQ09,OUT046,1756.8364760227241
NCM17,OUT010,119.2102576192265
DRM59,OUT046,2171.40682790563
FDV47,OUT027,2260.9923367337515
DRE15,OUT035,1246.9870162302188
FDS25,OUT010,219.7098976735298
NCZ05,OUT018,1494.1955894826947
NCV05,OUT019,379.75371335394146
DRM37,OUT046,3397.377237732775
FDV58,OUT027,6294.086359273622
FDN22,OUT027,6710.39862733429
NCO06,OUT049,514.9003881659298
FDT56,OUT019,173.30498834448437
FDM02,OUT013,1300.1174328539687
FDA09,OUT046,2709.4190779053147
NCC06,OUT035,2733.934672103501
NCL54,OUT049,3030.6273569256878
NCB55,OUT017,1015.7015388096836
FDB12,OUT017,1772.8663665739448
NCA54,OUT049,2683.080890838553
NCS38,OUT049,1933.443675275734
FDC02,OUT049,4241.043154303359
FDK44,OUT019,411.0733898605363
FDE16,OUT035,4148.0914378249745
NCS05,OUT035,2252.368973740784
FDZ59,OUT045,2445.223638290637
FDI20,OUT017,3906.6052118036237
FDQ14,OUT046,2425.8892079124157
FDF53,OUT017,3300.0561623777967
FDW25,OUT017,1549.2690027568196
NCQ43,OUT010,240.87676553136563
FDX52,OUT013,2718.9863870725553
FDE28,OUT045,3997.391264478529
FDN15,OUT017,2315.6623515533465
FDO28,OUT017,2206.6536033833004
FDQ33,OUT045,3162.3356554888983
FDM22,OUT010,144.97883264486734
FDJ03,OUT017,704.7405928869115
FDI16,OUT045,1029.8516099708504
FDI09,OUT027,6614.711799382751
FDX55,OUT013,3600.5253049016196
FDS23,OUT027,3475.824915022526
DRC12,OUT045,2809.6177125799463
FDH41,OUT049,3122.0339856557093
FDN01,OUT013,2517.98192285771
FDV55,OUT045,2773.296700091498
NCJ19,OUT013,734.4994688884708
NCY29,OUT010,171.88084028183852
FDP03,OUT018,2146.6348334488366
FDZ52,OUT045,1579.6119910345483
FDH31,OUT010,188.57012650951796
FDQ19,OUT018,3050.2766274804594
FDS15,OUT035,1727.8320025346936
FDN32,OUT017,3306.34244819545
FDH32,OUT049,1663.043290061899
FDF33,OUT017,1815.3335517439182
FDJ22,OUT046,2500.0054623400074
FDG56,OUT010,144.99063643401098
FDC05,OUT046,3476.5293022285787
FDK09,OUT013,3698.021565251456
NCV29,OUT045,3009.9995172390954
NCC43,OUT019,455.0478690819701
NCA42,OUT049,2647.950774518924
FDC10,OUT046,1858.100469374823
FDC16,OUT013,1258.3223832388733
NCL17,OUT013,2402.9635496696683
FDA51,OUT035,1966.0042381037836
FDW01,OUT017,2176.6435556589545
NCF30,OUT045,1973.4825749463982
FDN49,OUT013,592.8516772274967
FDY20,OUT045,1208.1683979479787
FDC15,OUT045,2450.6923951509275
FDY24,OUT046,1134.7577733077744
NCG43,OUT017,1479.5246879311464
FDA48,OUT013,3546.177236301927
NCF55,OUT017,651.7076533375525
FDL38,OUT049,1404.137635266335
NCQ29,OUT018,3500.222202644367
FDC34,OUT017,2583.9391146320518
FDP36,OUT027,1222.9992687502681
FDN50,OUT010,188.62410369589088
FDO23,OUT049,1489.7988848187445
FDT56,OUT013,722.488126684515
FDT13,OUT027,5409.036889261933
FDZ03,OUT013,3007.5939898721504
FDQ03,OUT010,642.9542892746283
FDU44,OUT045,2878.9769411392786
FDD03,OUT049,4182.05359115594
NCH30,OUT013,1594.3120169692822
FDS60,OUT010,449.66912088891206
FDG08,OUT046,3369.9897881981956
FDX38,OUT017,711.169188099941
FDD22,OUT017,1868.3612721453396
FDW51,OUT013,3603.6543761230346
FDL09,OUT017,2564.1603509692623
FDZ60,OUT045,1560.1072798207895
NCH07,OUT046,3003.6976757523776
NCQ41,OUT049,3514.2491058373835
FDW04,OUT049,2175.2331076738283
FDI08,OUT027,5820.95240316785
FDR19,OUT019,354.72646136846953
FDV13,OUT046,1335.5389131724303
FDB52,OUT017,3469.3218834108393
FDZ48,OUT027,3062.7380888007474
NCO14,OUT049,779.9841887330828
FDZ50,OUT013,3389.733180122813
FDN27,OUT019,266.71846913334804
FDQ60,OUT013,2344.016917267247
FDR49,OUT017,743.7979506005985
DRJ35,OUT027,1795.4933309059074
DRI49,OUT017,1363.1396228269148
FDB47,OUT017,4057.1597566385763
FDP37,OUT010,291.1831812392503
FDR26,OUT049,2358.689113531843
FDY31,OUT019,356.68121510999515
FDC11,OUT045,1411.9492579957775
DRP47,OUT035,4046.3581178684544
NCY54,OUT018,2584.6089111203714
FDR27,OUT046,2236.2352327910635
FDQ21,OUT019,282.1762994936853
NCQ29,OUT035,3602.0224175515064
FDJ02,OUT046,2500.2379593717314
FDE21,OUT018,1718.8186905407563
FDM39,OUT046,2437.8693885330918
FDZ01,OUT017,2044.2836185664644
NCB19,OUT018,1683.3285180913892
FDU03,OUT046,3257.3345027170003
FDP27,OUT049,3731.068944949507
DRF01,OUT045,2190.5657616387193
FDM03,OUT049,1596.763604786721
FDV01,OUT046,2608.8693507884695
FDS16,OUT046,3092.175725196369
FDO45,OUT035,1325.2694419023246
NCX06,OUT035,3153.45744788797
FDP13,OUT046,803.9800288287162
NCR38,OUT018,4196.15981905843
FDA01,OUT013,744.6523816789696
FDT26,OUT017,1634.5497991071816
FDD44,OUT027,6310.998121742899
FDB26,OUT013,840.3125471381567
FDP45,OUT019,473.7608945542662
NCP55,OUT046,973.963766522954
FDT23,OUT017,1492.560419379699
FDO51,OUT045,720.6178639199322
FDA44,OUT046,1038.4323860755285
NCJ31,OUT018,4260.896803422848
FDX37,OUT045,1614.3199019482963
NCD18,OUT049,3294.5620343470114
FDN40,OUT027,3288.4755592499887
FDL33,OUT017,3335.6386288222056
DRF48,OUT035,2703.3599040260106
FDW08,OUT035,1777.4748329713677
FDX39,OUT018,2755.2222564527483
FDB38,OUT049,2823.357104368326
FDY46,OUT018,3265.738927908466
NCB06,OUT049,2708.4965450589752
FDA34,OUT035,3533.873915023702
FDA35,OUT045,2147.3010132221457
FDQ07,OUT035,4164.361404247738
FDU32,OUT045,2077.98293001348
FDU26,OUT013,2055.7184852966675
FDU13,OUT010,463.77206752953407
FDO09,OUT035,4403.758811820212
FDW03,OUT019,248.9550009983792
FDB38,OUT013,2755.524017599116
FDL26,OUT010,289.7566712538439
NCN43,OUT045,2138.0426638534245
FDH08,OUT045,4150.2706195526625
NCC31,OUT019,471.7770170219071
FDH14,OUT035,1995.2145775387517
FDL40,OUT017,1435.5051018895667
FDD20,OUT035,2268.351248555976
NCV53,OUT035,4832.0778278162425
FDD16,OUT045,1140.7171513792316
FDP24,OUT035,1713.537801687073
FDQ25,OUT045,2922.2538731385066
FDM38,OUT035,983.5504286691646
NCT18,OUT010,369.8806104876758
FDM34,OUT049,2358.8507174814
DRH37,OUT010,402.55365157218347
NCE07,OUT013,2263.0964311799094
FDG12,OUT013,2045.61247790219
FDB59,OUT010,495.38245328521003
FDS10,OUT018,2916.2465200933193
FDN21,OUT010,415.0754655029803
FDM02,OUT045,1339.672900012251
FDO44,OUT049,1770.8740001956542
NCN17,OUT017,1735.5079217722196
FDH16,OUT018,1286.500602275093
FDL44,OUT046,2782.978452118181
FDY47,OUT017,2091.681940268739
DRI39,OUT046,950.5742827326881
NCX54,OUT018,1553.0813209900168
FDE59,OUT046,594.8151131765503
FDO46,OUT045,2886.1513839414342
DRE13,OUT046,1287.9990383399133
FDW14,OUT013,1132.6600051775702
FDF35,OUT046,1454.5399684656247
FDO50,OUT019,219.55097781148922
DRF49,OUT017,1737.9192089111514
FDT60,OUT049,2193.3190248622454
FDP38,OUT045,728.8351122533464
FDA31,OUT027,4771.382216590861
FDY52,OUT010,168.69819396025423
FDD03,OUT027,6419.249623257431
FDN52,OUT018,1172.1280828913884
FDU20,OUT010,248.5351480177285
FDD22,OUT035,1762.8209332467832
NCB55,OUT019,175.2839147878615
FDN27,OUT045,1841.4554148155598
FDD16,OUT013,1331.181251640748
FDW48,OUT046,1120.5565050341484
DRN35,OUT045,639.3844467137868
FDX25,OUT049,3309.8336122755277
DRD49,OUT049,3632.6614852698267
FDE21,OUT019,319.68649935392176
FDN44,OUT035,3052.9386973615788
DRC01,OUT049,855.525737845661
NCK30,OUT046,3766.1137921736126
FDU39,OUT013,817.8223564981466
FDB49,OUT013,1384.3285744447603
FDS12,OUT045,2201.5011485692103
FDR57,OUT018,2793.057608906821
FDX22,OUT027,6196.604862179119
FDC60,OUT013,1630.3151468632038
NCE42,OUT049,2891.748155960115
NCK42,OUT049,3178.092104072649
DRE01,OUT017,3328.110387342439
FDE57,OUT018,1713.480125918024
DRK59,OUT019,504.8962868541533
FDB10,OUT027,5101.6602479886415
FDQ25,OUT046,2720.2874122931607
FDY26,OUT017,4332.234687536946
FDG28,OUT049,3664.5335098826986
FDM14,OUT049,1694.5785921736722
NCH29,OUT049,1717.3712956586785
FDD48,OUT049,2454.5295200838727
FDC17,OUT045,3361.2860487460575
DRH49,OUT027,2195.141541181019
FDN44,OUT018,2446.62378980415
FDC29,OUT045,1941.8067274033622
DRK01,OUT019,245.0696902895844
FDD48,OUT017,2102.3485777889114
FDB59,OUT013,3044.9456370608145
FDY45,OUT010,493.3794134665115
FDX60,OUT035,1442.9772252081812
FDT09,OUT010,287.37185539704456
DRB24,OUT018,2377.1256637704046
FDL13,OUT035,3742.7340230109135
FDN16,OUT035,1876.7909163207837
FDK57,OUT013,2083.9567618971605
FDC57,OUT010,524.1288063042362
FDZ13,OUT027,1412.6829192153284
FDW27,OUT013,2188.9668457907437
FDX10,OUT049,670.0863501884917
FDY08,OUT018,1789.8091940256525
FDA49,OUT017,1273.9037142682341
FDC32,OUT018,1209.8248256167772
FDO04,OUT035,936.9784639326567
NCZ54,OUT013,2831.768626581444
FDY40,OUT045,719.7252523414496
FDW36,OUT045,1321.7626372141158
FDE11,OUT017,2844.567694177888
DRE37,OUT045,2794.4592084018414
NCK19,OUT017,3870.8227384980282
FDT19,OUT035,2957.962297899366
FDE56,OUT045,1166.705372605292
FDZ57,OUT010,210.60411104486545
FDB35,OUT035,1736.832428787728
FDF09,OUT010,78.39401538198288
FDO34,OUT046,3101.834999893948
FDA55,OUT046,4049.6754293318245
NCM18,OUT035,1111.951955468393
FDJ20,OUT019,315.73303249799
DRQ35,OUT019,249.79630234834417
FDG02,OUT013,2974.816012198663
NCU29,OUT018,2443.232876020934
FDL27,OUT027,1797.4251219673422
NCA54,OUT035,2966.1871544326555
FDJ32,OUT035,1055.4692448585956
FDB21,OUT019,548.3276375784819
FDR46,OUT035,2924.0170831242117
FDZ32,OUT046,1675.7977630715855
DRF36,OUT017,2927.68044282091
NCU54,OUT017,4126.416440509015
NCI31,OUT017,557.1239193737962
DRA59,OUT035,2854.1381526211694
NCC55,OUT045,664.0087565869253
FDE44,OUT018,623.0496419390659
NCN26,OUT018,1791.3051941955891
FDC11,OUT049,1369.7420033192707
FDV24,OUT035,2037.654891562381
FDR40,OUT019,243.0651702041891
NCQ17,OUT049,2577.608482092249
FDC46,OUT045,3050.2387480116545
NCM18,OUT046,1137.3626709249736
FDK16,OUT046,1391.926617416415
FDI28,OUT017,1327.1481169979795
FDS11,OUT018,3021.084705189405
DRD13,OUT046,946.9309176172143
FDL36,OUT035,1302.0809415544347
FDI27,OUT013,710.0293594528323
FDJ53,OUT019,272.9097471121573
FDS44,OUT045,3853.4354889011747
FDE28,OUT046,3881.8700151943704
FDQ33,OUT018,2550.3468112321966
FDB37,OUT017,4776.3581385408925
FDQ31,OUT045,1584.1066993978873
NCQ05,OUT046,2504.3759212457135
FDE10,OUT013,2215.1774756652453
FDF38,OUT017,526.3793921539421
FDE50,OUT019,524.5893072223201
DRG37,OUT010,393.68224158000976
NCH06,OUT049,3906.4227646842314
FDY14,OUT045,4466.855105610983
FDO27,OUT017,1804.7789344578423
FDQ19,OUT049,4054.6036860773406
FDZ26,OUT019,588.7395434745184
FDN51,OUT013,4409.507126336352
FDK20,OUT035,2334.98560075329
FDD40,OUT018,3048.0824652207816
DRI25,OUT018,916.423730320027
FDH56,OUT017,1653.0270045061523
FDI36,OUT027,5623.13040991168
DRH11,OUT018,723.772441670206
NCV18,OUT017,1985.5835273422897
DRI01,OUT049,2830.4441448637494
DRE48,OUT049,2900.774089215047
FDS51,OUT035,979.520265791834
FDM38,OUT017,834.3926742828774
FDB60,OUT027,5647.333469676869
FDY58,OUT035,4404.025269712346
FDY22,OUT045,2021.896400510963
FDF11,OUT027,7111.538688592909
FDZ51,OUT035,1485.122919752343
FDQ45,OUT017,3104.1791072704177
FDF17,OUT035,3209.387678611424
NCF31,OUT027,3615.475100413729
FDA37,OUT013,1977.2231732793593
FDO51,OUT046,764.0642170150002
FDF34,OUT013,2543.1739666290273
FDD57,OUT018,1371.4205501603203
FDO37,OUT046,4461.003984966621
FDR49,OUT049,839.3631931083222
FDS39,OUT049,2101.989661428079
FDI48,OUT027,1349.870146744846
DRM35,OUT049,3248.8753270487978
FDV57,OUT035,3126.018929172777
FDZ55,OUT013,2618.2334930207494
FDI28,OUT035,1287.1964457248368
FDS21,OUT045,1033.5307570236548
FDT34,OUT013,1438.1446920870499
DRI25,OUT035,1047.6951061292561
FDT47,OUT010,196.20999783031908
DRH39,OUT045,1273.9805343551611
NCD54,OUT045,2071.215853603284
FDU16,OUT027,2263.0934219090177
NCW29,OUT045,1896.9809155150065
FDV25,OUT027,5294.951884819215
FDM56,OUT035,1606.969435272413
FDZ04,OUT027,1774.2309730203096
FDG59,OUT019,72.91357513029503
FDI56,OUT045,1306.8609538679282
FDS33,OUT035,1716.8975403714544
FDC23,OUT049,2922.7917482472185
FDT11,OUT049,3676.78507413385
FDG17,OUT045,4386.968031083068
FDZ44,OUT045,1449.3602770043526
FDJ52,OUT013,2504.1044984521977
DRI23,OUT046,2484.6232764701804
DRE15,OUT010,190.8927668234119
NCF07,OUT013,1515.3996060744714
NCR29,OUT049,771.1870089537238
FDE44,OUT019,125.02485487569895
FDT23,OUT035,1403.0985399844274
NCG06,OUT017,3565.4756181328657
NCU41,OUT010,526.1803592169464
FDH46,OUT017,1745.8960252534844
FDV31,OUT013,3167.5308692519066
NCT41,OUT027,5080.259191331046
FDE22,OUT027,4045.6741281485324
FDC26,OUT045,1507.9241728399716
DRF51,OUT017,595.4953196612078
NCY53,OUT019,241.5987138345529
FDY21,OUT017,3135.3701718490674
FDL27,OUT013,986.0163688455547
FDZ34,OUT049,3729.9793851879417
NCF43,OUT010,358.40120596837136
FDC21,OUT035,1753.9353296996344
FDL26,OUT013,2506.0754317208643
FDT25,OUT010,216.55987434579407
NCR30,OUT046,1077.7118057372422
DRL23,OUT019,251.74215496470268
NCR05,OUT049,2884.6258897021407
NCE19,OUT018,915.7119063150388
FDY07,OUT035,746.6342695044475
FDB10,OUT017,3853.2897910912507
FDP57,OUT013,1538.2959588844046
FDU48,OUT019,287.4767087873661
FDH48,OUT035,1300.0322375350956
FDO33,OUT035,1875.8986738372812
NCU29,OUT045,2294.962766292168
FDW35,OUT046,729.4514063914679
FDH05,OUT010,651.122538629485
FDP26,OUT049,1657.7050136443977
DRG27,OUT035,759.8218009556517
FDQ33,OUT046,3229.3961994073875
FDH20,OUT010,191.56016113387346
FDV14,OUT046,1281.5156426147346
DRD01,OUT046,845.9629173656816
NCI17,OUT049,1503.6586718102951
FDF39,OUT010,633.0340122313037
FDX37,OUT046,1588.341110018495
NCX17,OUT035,3461.0045452442578
FDN03,OUT013,5061.104434996046
NCS41,OUT010,421.1633938528239
FDH34,OUT045,3448.9738744114266
NCX53,OUT018,1944.6184236937186
FDY31,OUT046,2048.87233403729
FDD20,OUT017,2290.387845808608
FDE51,OUT045,821.2148894025848
FDV27,OUT046,1269.485965253374
FDF16,OUT035,2437.248547856811
FDZ02,OUT049,1473.4445426058085
NCK05,OUT045,1080.6134061352993
FDM12,OUT027,5394.052984002135
NCA05,OUT018,2061.390587497856
FDX33,OUT045,2404.706104104696
FDM25,OUT049,2851.4522289572155
FDE41,OUT018,1263.5217812984686
FDW14,OUT045,1292.1241316533867
NCD30,OUT046,1491.2578134125038
FDB23,OUT010,553.4227092647324
FDF45,OUT046,1080.5229327011912
FDW20,OUT017,2377.611879089794
FDF47,OUT045,3185.31263771187
NCR05,OUT019,500.3257958346398
DRB01,OUT046,3667.363534074927
FDE36,OUT013,2746.569256681311
FDU56,OUT049,3179.3879450770655
FDB23,OUT049,3161.662833486925
FDN48,OUT049,1553.7986188430193
FDS43,OUT013,2921.9100229902438
NCN05,OUT013,2897.845576734943
NCL53,OUT049,3018.3231785171356
FDL56,OUT046,1255.0267927594596
FDH17,OUT018,1377.3566187109113
FDP37,OUT046,2058.4389355630274
FDA55,OUT045,4200.307063353354
FDX31,OUT049,3903.857716221038
FDJ41,OUT045,3944.669371824241
DRC24,OUT045,2702.102989983111
FDQ21,OUT035,2267.660178129338
NCT54,OUT045,1335.4743906370036
FDH08,OUT049,4531.5051696246155
FDY38,OUT018,4112.438183731803
DRM11,OUT010,619.9008088687465
FDG32,OUT049,2847.7061184424815
NCH18,OUT046,3308.93497709965
FDI20,OUT035,4383.417223827276
FDA33,OUT018,2221.530534238582
FDN45,OUT013,3462.9168988442257
FDT45,OUT010,147.3311085367851
FDR32,OUT035,3933.3632944693595
FDA48,OUT017,3998.196524023468
FDN23,OUT017,2686.9958421068495
NCR18,OUT035,679.7117660007567
FDD45,OUT046,1499.4748749664188
FDI22,OUT018,3497.2425732227757
FDT09,OUT013,2273.357435510497
DRC24,OUT027,4034.782035880055
FDT39,OUT046,2151.782732324368
FDX28,OUT045,1455.4994780736192
FDA50,OUT018,1358.7105156674381
FDT33,OUT027,4164.338248679978
FDQ60,OUT049,2228.475871409203
NCM19,OUT018,1524.9359454678279
FDF40,OUT046,4009.2930733362696
NCI30,OUT035,3695.9441443367764
FDK34,OUT049,4239.070394972149
FDA38,OUT027,6335.9148094168795
FDT02,OUT045,583.2640514725125
FDC11,OUT017,1226.9795424045592
FDD08,OUT046,693.4775495513171
NCS29,OUT046,4043.1076763503356
